date_time,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,has_tweets,num_tweets,case_ratio,compound_score,pos,neu,neg,sentiment_class,pred_classes,pred_classes_int,total_favorite_count,total_retweet_count
2018-02-19 12:30:00,110.38,107.95816326530607,111.66918367346938,110.640862131087,109.56611971208869,-1.074742418998298,3.823948828148536,119.31708132976644,104.0212860171723,110.37872864958534,103.38,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-19 13:30:00,110.38,108.03428571428566,111.64306122448978,110.63801117883463,109.58526983651016,-1.0527413423244525,3.812876921877749,119.26881506824527,104.01730738073427,110.37957621652843,103.38,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-19 14:30:00,110.38,108.10857142857138,111.61591836734695,110.63519138453032,109.60396936976878,-1.0312220147615676,3.8012618016518234,119.2184419706506,104.0133947640433,110.3798587388428,103.38,1,1.0,0.06122,0.3716,0.298,0.702,0.0,2,pos,2,144230.0,23877.0
2018-02-19 15:30:00,110.38,108.18571428571423,111.58761904761906,110.63240240765016,109.6222289140095,-1.01017349364065,3.7885148086425113,119.16464866490408,104.01058943033405,110.3799529129476,103.38,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-20 09:30:00,109.43,108.25918367346935,111.55421768707485,110.61926139773016,109.6177058807387,-1.0015555169914734,3.7779209896610664,119.11005966639698,103.9983757077527,109.74665097098256,102.43,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-20 10:30:00,109.35,108.3363265306122,111.51557823129251,110.60538968846504,109.61140691883895,-0.993982769626072,3.767279020446116,119.05013627218477,103.98102019040027,109.48221699032752,102.35,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-20 11:30:00,109.67,108.43530612244896,111.4791156462585,110.59516685033951,109.61278557957218,-0.9823812707673198,3.7531628724015103,118.98544139106151,103.97278990145549,109.60740566344252,102.67,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-20 12:30:00,109.73,108.55734693877548,111.44251700680272,110.58571147492573,109.61554356593516,-0.9701679089905609,3.738673679092108,118.91986436498694,103.96516964861851,109.68913522114752,102.73,1,1.0,0.03646,0.8126,0.245,0.684,0.071,2,pos,2,66368.0,14655.0
2018-02-20 13:30:00,109.33,108.67959183673466,111.40319727891158,110.57198785224865,109.60882489379551,-0.9631629584531112,3.7243949962909295,118.85198727149343,103.95440728632971,109.4497117403825,102.33,1,5.0,0.0462,0.9719,0.174,0.759,0.067,2,no_change,1,366079.0,85650.0
2018-02-20 14:30:00,109.25,108.76734693877549,111.36312925170068,110.55753989757892,109.60038195511798,-0.9571579424609524,3.7093103681141497,118.781749987929,103.94450851547238,109.3165705801275,102.25,1,1.0,0.06977,-0.34,0.09,0.745,0.165,0,neg,0,77951.0,16216.0
2018-02-20 15:30:00,108.97,108.84265306122448,111.3204081632653,110.54018973476349,109.58554943852695,-0.954640296236505,3.6943506049927897,118.70910937325093,103.93170695327974,109.08552352670915,101.97,1,2.0,0.05639,0.7884,0.129,0.82,0.05,2,no_change,1,175511.0,41369.0
2018-02-21 09:30:00,108.93,108.88142857142857,111.27727891156464,110.52259203274383,109.57012474585576,-0.9524672868880656,3.676776846008518,118.6308326035817,103.92372521954759,108.98184117556973,101.93,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-21 10:30:00,108.93,108.93326530612244,111.23428571428572,110.50518665533642,109.55506298712976,-0.9501236682066576,3.6555033593031583,118.54529243289205,103.9232789956794,108.94728039185658,101.93,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-21 11:30:00,109.58,108.99081632653059,111.19408163265311,110.49507532576969,109.55564974037377,-0.9394255853959096,3.6344480122235856,118.46297765710028,103.92518560820592,109.3690934639522,102.58,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-21 12:30:00,109.34,109.0277551020408,111.15251700680273,110.48245155171728,109.55057562883556,-0.9318759228817156,3.615511500761356,118.38354000832544,103.92149400528002,109.3496978213174,102.34,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-21 13:30:00,109.53,109.06816326530613,111.11176870748301,110.47204224514091,109.55009149639237,-0.9219507487485714,3.5954605643926403,118.30268983626827,103.92084757869772,109.46989927377248,102.53,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-21 14:30:00,109.78,109.10755102040814,111.07231292517008,110.4644789419152,109.55550110824194,-0.908977833673248,3.57192020583392,118.2161533368379,103.92847251350223,109.67663309125747,102.78,1,2.0,0.06266,0.4754,0.124,0.791,0.084,2,no_change,1,171407.0,36055.0
2018-02-21 15:30:00,109.23,109.134693877551,111.02884353741496,110.45098736877922,109.54784225863622,-0.9031451101430008,3.5481003262287207,118.1250441898724,103.93264288495752,109.37887769708584,102.23,1,1.0,0.04815,0.0,0.0,1.0,0.0,2,no_change,1,115969.0,32325.0
2018-02-22 09:30:00,108.6,109.17183673469385,110.9795238095238,110.43075799862824,109.52554008784479,-0.9052179107834492,3.524744486451248,118.0290127824263,103.9300348366213,108.85962589902859,101.6,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-22 10:30:00,108.85,109.21142857142857,110.92986394557823,110.41348195492705,109.5096450269543,-0.9038369279727192,3.501039454370408,117.93194285431903,103.92778503683742,108.85320863300954,101.85,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-22 11:30:00,109.31,109.25673469387756,110.88557823129251,110.40142204285108,109.50494749690836,-0.8964745459427377,3.475500247919487,117.83657872713148,103.93457773545354,109.15773621100318,102.31,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-22 12:30:00,109.36,109.30122448979591,110.84312925170069,110.39004038118036,109.50153696756935,-0.8885034136110335,3.4490094024488327,117.74114805659836,103.94511044680306,109.29257873700108,102.36,1,1.0,0.04,0.743,0.199,0.708,0.093,2,no_change,1,88498.0,22391.0
2018-02-22 13:30:00,109.0,109.33836734693877,110.7982993197279,110.37484868302509,109.48973609774416,-0.8851125852809361,3.423162427814965,117.64462417535783,103.95197446409796,109.09752624566704,102.0,1,4.0,0.05172,-0.9031,0.129,0.697,0.174,0,pos,2,519499.0,114393.0
2018-02-22 14:30:00,109.01,109.36755102040813,110.75197278911564,110.35993230397537,109.47844818956196,-0.8814841144134391,3.3969486307581622,117.54587005063198,103.95807552759932,109.03917541522236,102.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-22 15:30:00,108.4,109.38102040816324,110.70081632653064,110.33851227879492,109.45307293804285,-0.8854393407520718,3.372222639343456,117.44526160521755,103.95637104784372,108.6130584717408,101.4,1,2.0,0.0989,0.9554,0.213,0.745,0.042,2,pos,2,198340.0,42326.0
2018-02-23 09:30:00,108.87,109.41836734693877,110.6521768707483,110.32246296427229,109.4393535747948,-0.8831093894774966,3.3419013879761965,117.33597964670072,103.96837409479592,108.7843528239136,101.87,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-23 10:30:00,108.87,109.43938775510202,110.60455782312927,110.30658905209415,109.42595702009373,-0.8806320320004346,3.310277747668693,117.22511331846664,103.98400232779188,108.84145094130452,101.87,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-23 11:30:00,109.04,109.46020408163264,110.55843537414968,110.29274654879231,109.41687567844446,-0.8758708703478675,3.2754153051768444,117.10926598450337,104.00760476379601,108.97381698043483,102.04,1,1.0,0.08148,-0.5076,0.144,0.693,0.164,0,no_change,1,125750.0,28423.0
2018-02-23 12:30:00,109.14,109.48306122448976,110.51299319727892,110.28014822585449,109.41036095659872,-0.8697872692557524,3.2379469049554563,116.98888700718985,104.03709938736802,109.08460566014496,102.14,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2018-02-23 13:30:00,109.16,109.5063265306122,110.46795918367347,110.26790616874108,109.40447011056108,-0.8634360581799854,3.1971397513930317,116.86223868645956,104.07367968088741,109.13486855338164,102.16,1,3.0,0.06367,-0.0974,0.11,0.753,0.137,0,neg,0,243825.0,47172.0
